strategy,budget,run_id,total_infected,peak_infected,duration
random,0.05,371,3781,2864,200
random,0.05,372,3820,2968,200
random,0.05,373,3819,3179,200
random,0.05,374,3819,2924,200
random,0.05,375,3783,3034,200
random,0.05,376,3629,2942,200
random,0.05,377,3812,2814,200
random,0.05,378,3766,3064,200
random,0.05,379,3799,2868,200
random,0.05,380,3834,3146,200
random,0.05,381,3825,3149,200
random,0.05,382,3781,2938,200
random,0.05,383,3809,2941,200
random,0.05,384,3717,2875,200
random,0.05,385,3817,3019,200
random,0.05,386,3832,3143,200
random,0.05,387,3766,2984,200
random,0.05,388,3748,3072,200
random,0.05,389,3819,3151,200
random,0.05,390,3794,3078,200
random,0.05,391,3802,3079,200
random,0.05,392,3820,3060,200
random,0.05,393,3804,3038,200
random,0.05,394,3805,3089,200
random,0.05,395,3780,3105,200
random,0.05,396,3822,3175,200
random,0.05,397,3755,2888,200
random,0.05,398,3733,3015,200
random,0.05,399,3642,3001,200
random,0.05,400,3791,2948,200
random,0.05,401,3793,3106,200
random,0.05,402,3759,2925,200
random,0.05,403,3816,3125,200
random,0.05,404,3788,2989,200
random,0.05,405,3817,3140,200
random,0.05,406,3611,2978,200
random,0.05,407,3830,2978,200
random,0.05,408,3775,3010,200
random,0.05,409,3832,3115,200
random,0.05,410,3807,3186,200
random,0.05,411,3815,3145,200
random,0.05,412,3830,3008,200
random,0.05,413,3822,3023,200
random,0.05,414,3799,3026,200
random,0.05,415,3635,2988,200
random,0.05,416,3810,3081,200
random,0.05,417,3812,3121,200
random,0.05,418,3742,3079,200
random,0.05,419,3794,3063,200
random,0.05,420,3817,3150,200
random,0.05,421,3798,3024,200
random,0.05,422,3611,2967,200
random,0.05,423,3829,3059,200
random,0.05,424,3786,3094,200
random,0.05,425,3829,3048,200
random,0.05,426,3777,3162,200
random,0.05,427,3791,2926,200
random,0.05,428,3756,3067,200
random,0.05,429,3808,3142,200
random,0.05,430,3814,2969,200
random,0.05,431,3810,3068,200
random,0.05,432,3805,2955,200
random,0.05,433,3799,3165,200
random,0.05,434,3828,3139,200
random,0.05,435,3781,2877,200
random,0.05,436,3780,3041,200
random,0.05,437,3815,3002,200
random,0.05,438,3764,3036,200
random,0.05,439,3808,2917,200
random,0.05,440,3758,2987,200
random,0.05,441,3821,3196,200
random,0.05,442,3791,3071,200
random,0.05,443,3806,3010,200
random,0.05,444,3768,3135,200
random,0.05,445,3813,2947,200
random,0.05,446,3801,3069,200
random,0.05,447,3738,2993,200
random,0.05,448,3819,3042,200
random,0.05,449,3798,2893,200
random,0.05,450,3825,2862,200
random,0.05,451,3794,2957,200
random,0.05,452,3831,3115,200
random,0.05,453,3778,3089,200
random,0.05,454,3820,2952,200
random,0.05,455,3777,3046,200
random,0.05,456,3813,3121,200
random,0.05,457,3807,3055,200
random,0.05,458,3806,3119,200
random,0.05,459,3803,3164,200
random,0.05,460,3786,3098,200
random,0.05,461,3732,3044,200
random,0.05,462,3791,2975,200
random,0.05,463,3829,3178,200
random,0.05,464,3784,2931,200
random,0.05,465,3800,3033,200
random,0.05,466,3819,3041,200
random,0.05,467,3757,3063,200
random,0.05,468,3831,2889,200
random,0.05,469,3814,3099,200
random,0.05,470,3822,3128,200
random,0.05,471,3806,3089,200
random,0.05,472,3797,3118,200
random,0.05,473,3821,3018,200
random,0.05,474,3821,2873,200
random,0.05,475,3801,3121,200
random,0.05,476,3796,2953,200
random,0.05,477,3760,2892,200
random,0.05,478,3802,3139,200
random,0.05,479,3767,2911,200
random,0.05,480,3783,2965,200
random,0.05,481,3791,2890,200
random,0.05,482,3813,3160,200
random,0.05,483,3790,2927,200
random,0.05,484,3817,3131,200
random,0.05,485,3825,3177,200
random,0.05,486,3819,3026,200
random,0.05,487,3774,2981,200
random,0.05,488,3785,2847,200
random,0.05,489,3769,3144,200
random,0.05,490,3806,3129,200
random,0.05,491,3797,3080,200
random,0.05,492,3749,3086,200
random,0.05,493,3576,2964,200
random,0.05,494,3784,3109,200
random,0.05,495,3807,3008,200
random,0.05,496,3789,3100,200
random,0.05,497,3800,3059,200
random,0.05,498,3814,3128,200
random,0.05,499,3781,2939,200
random,0.1,0,3617,3016,200
random,0.1,1,3579,2692,200
random,0.1,2,3595,2859,200
random,0.1,3,3541,2740,200
random,0.1,4,3556,2942,200
random,0.1,5,3615,2981,200
random,0.1,6,3415,2714,200
random,0.1,7,3407,2800,200
random,0.1,8,3617,2914,200
random,0.1,9,3587,2850,200
random,0.1,10,3562,2857,200
random,0.1,11,3557,2915,200
random,0.1,12,3569,2838,200
random,0.1,13,3612,2955,200
random,0.1,14,3547,2720,200
random,0.1,15,3539,2952,200
random,0.1,16,3493,2709,200
random,0.1,17,3600,2887,200
random,0.1,18,3539,2611,200
random,0.1,19,3507,2742,200
random,0.1,20,3592,2816,200
random,0.1,21,3430,2670,200
random,0.1,22,3624,2859,200
random,0.1,23,3619,2993,200
random,0.1,24,3596,2829,200
random,0.1,25,3593,2949,200
random,0.1,26,3595,2910,200
random,0.1,27,3597,2865,200
random,0.1,28,3616,3014,200
random,0.1,29,3610,2706,200
random,0.1,30,3524,2722,200
random,0.1,31,3558,2567,200
random,0.1,32,3592,2692,200
random,0.1,33,3624,2829,200
random,0.1,34,3597,2879,200
random,0.1,35,3582,2718,200
random,0.1,36,3587,2864,200
random,0.1,37,3612,2905,200
random,0.1,38,3386,2750,200
random,0.1,39,3539,2779,200
random,0.1,40,3548,2750,200
random,0.1,41,3599,2771,200
random,0.1,42,3565,2955,200
random,0.1,43,3609,2970,200
random,0.1,44,3546,2684,200
random,0.1,45,3593,2680,200
random,0.1,46,3596,2915,200
random,0.1,47,3567,2759,200
random,0.1,48,3546,2637,200
random,0.1,49,3584,2902,200
random,0.1,50,3615,2852,200
random,0.1,51,3618,2847,200
random,0.1,52,3605,3018,200
random,0.1,53,3617,2918,200
random,0.1,54,3580,2764,200
random,0.1,55,3617,2981,200
random,0.1,56,3624,2908,200
random,0.1,57,3599,2942,200
random,0.1,58,3627,2985,200
random,0.1,59,3385,2720,200
random,0.1,60,3578,2931,200
random,0.1,61,3617,2884,200
random,0.1,62,3591,2864,200
random,0.1,63,3562,2970,200
random,0.1,64,3616,2905,200
random,0.1,65,3582,2796,200
random,0.1,66,3602,2887,200
random,0.1,67,3567,2825,200
random,0.1,68,3625,2831,200
random,0.1,69,3612,2838,200
random,0.1,70,3582,2955,200
random,0.1,71,3613,2700,200
random,0.1,72,3607,2972,200
random,0.1,73,3594,2828,200
random,0.1,74,3532,2926,200
random,0.1,75,3546,2765,200
random,0.1,76,3578,2827,200
random,0.1,77,3416,2780,200
random,0.1,78,3588,2735,200
random,0.1,79,3591,2798,200
random,0.1,80,3492,2791,200
random,0.1,81,3595,2865,200
random,0.1,82,3575,2801,200
random,0.1,83,3604,2908,200
random,0.1,84,3549,2722,200
random,0.1,85,3559,2739,200
random,0.1,86,3376,2695,200
random,0.1,87,3624,2933,200
random,0.1,88,3621,2753,200
random,0.1,89,3568,2831,200
random,0.1,90,3612,2934,200
random,0.1,91,3579,2833,200
random,0.1,92,3628,2853,200
random,0.1,93,3569,2836,200
random,0.1,94,3628,2930,200
random,0.1,95,3566,2680,200
random,0.1,96,3559,2876,200
random,0.1,97,3555,2810,200
random,0.1,98,3307,2685,200
random,0.1,99,3583,2857,200
random,0.1,100,3626,2930,200
random,0.1,101,3591,2870,200
random,0.1,102,3570,2901,200
random,0.1,103,3585,2853,200
random,0.1,104,3510,2787,200
random,0.1,105,2949,2424,200
random,0.1,106,3565,2736,200
random,0.1,107,3537,2829,200
random,0.1,108,3616,2813,200
random,0.1,109,3590,2751,200
random,0.1,110,3370,2809,200
random,0.1,111,3552,2965,200
random,0.1,112,3552,2554,200
random,0.1,113,3566,2779,200
random,0.1,114,3602,2847,200
random,0.1,115,3575,2952,200
random,0.1,116,3615,2833,200
random,0.1,117,3617,2853,200
random,0.1,118,3432,2863,200
random,0.1,119,3404,2758,200
random,0.1,120,3533,2789,200
random,0.1,121,3619,2985,200
random,0.1,122,3623,2950,200
random,0.1,123,3582,2722,200
random,0.1,124,3350,2815,200
random,0.1,125,3550,2808,200
random,0.1,126,3424,2803,200
random,0.1,127,3449,2862,200
random,0.1,128,3549,2778,200
random,0.1,129,3575,2931,200
random,0.1,130,3580,2888,200
random,0.1,131,3594,2806,200
random,0.1,132,3582,2804,200
random,0.1,133,3561,2902,200
random,0.1,134,3627,2833,200
random,0.1,135,3617,2903,200
random,0.1,136,3597,2721,200
random,0.1,137,3589,2639,200
random,0.1,138,3633,2835,200
random,0.1,139,3593,2751,200
random,0.1,140,2937,2393,200
random,0.1,141,3568,2928,200
random,0.1,142,3625,3017,200
random,0.1,143,3553,2993,200
random,0.1,144,3622,2997,200
random,0.1,145,3561,2788,200
random,0.1,146,3593,2854,200
random,0.1,147,3609,2723,200
random,0.1,148,3558,2925,200
random,0.1,149,3428,2841,200
random,0.1,150,3543,2739,200
random,0.1,151,3597,2961,200
random,0.1,152,3612,2957,200
random,0.1,153,3592,2959,200
random,0.1,154,3393,2815,200
random,0.1,155,3606,2794,200
random,0.1,156,3539,2927,200
random,0.1,157,3596,2934,200
random,0.1,158,3548,2742,200
random,0.1,159,3433,2822,200
random,0.1,160,3539,2816,200
random,0.1,161,3552,2970,200
random,0.1,162,3559,2772,200
random,0.1,163,3564,2670,200
random,0.1,164,3617,2948,200
random,0.1,165,3567,2810,200
random,0.1,166,3606,2816,200
random,0.1,167,3600,2924,200
random,0.1,168,3571,2759,200
random,0.1,169,3611,2932,200
random,0.1,170,3606,2913,200
random,0.1,171,3599,2939,200
random,0.1,172,3576,2958,200
random,0.1,173,3556,2928,200
random,0.1,174,3560,2893,200
random,0.1,175,3580,2874,200
random,0.1,176,3583,2897,200
random,0.1,177,3556,2834,200
random,0.1,178,3607,2939,200
random,0.1,179,3563,2839,200
random,0.1,180,3569,2936,200
random,0.1,181,3586,2858,200
random,0.1,182,3394,2741,200
random,0.1,183,3584,2818,200
random,0.1,184,3557,2907,200
random,0.1,185,3515,2718,200
random,0.1,186,3576,2880,200
random,0.1,187,3595,2839,200
random,0.1,188,3625,2806,200
random,0.1,189,3597,2855,200
random,0.1,190,3601,2982,200
random,0.1,191,3576,2591,200
random,0.1,192,3624,2766,200
random,0.1,193,3554,2846,200
random,0.1,194,3599,2952,200
random,0.1,195,3415,2796,200
random,0.1,196,3549,2918,200
random,0.1,197,3585,2839,200
random,0.1,198,3559,2682,200
random,0.1,199,3605,2975,200
random,0.1,200,3596,2894,200
random,0.1,201,3584,2829,200
random,0.1,202,3562,2873,200
random,0.1,203,3590,2692,200
random,0.1,204,3565,2804,200
random,0.1,205,3450,2777,200
random,0.1,206,3617,2965,200
random,0.1,207,3611,2732,200
random,0.1,208,3590,2914,200
random,0.1,209,3571,2945,200
random,0.1,210,3565,2862,200
random,0.1,211,3554,2947,200
random,0.1,212,3555,2794,200
random,0.1,213,3622,2948,200
random,0.1,214,3603,2825,200
random,0.1,215,3514,2691,200
random,0.1,216,3622,2928,200
random,0.1,217,3571,2789,200
random,0.1,218,3519,2867,200
random,0.1,219,3598,2948,200
random,0.1,220,3588,2700,200
random,0.1,221,3618,2899,200
random,0.1,222,3554,2798,200
random,0.1,223,3600,2793,200
random,0.1,224,3598,2843,200
random,0.1,225,3595,2699,200
random,0.1,226,3619,2900,200
random,0.1,227,3576,2861,200
random,0.1,228,3558,2813,200
random,0.1,229,3562,2727,200
random,0.1,230,3555,2865,200
random,0.1,231,3573,2830,200
random,0.1,232,3613,2936,200
random,0.1,233,3593,2805,200
random,0.1,234,3585,2856,200
random,0.1,235,3560,2834,200
random,0.1,236,3630,2816,200
random,0.1,237,3517,2694,200
random,0.1,238,3563,2972,200
random,0.1,239,3607,2896,200
random,0.1,240,3400,2651,200
random,0.1,241,3572,2935,200
random,0.1,242,3586,2877,200
random,0.1,243,3569,2990,200
random,0.1,244,3589,2885,200
random,0.1,245,3589,2906,200
random,0.1,246,3551,2719,200
random,0.1,247,3521,2894,200
random,0.1,248,3544,2887,200
random,0.1,249,3567,2935,200
random,0.1,250,3608,2916,200
random,0.1,251,3555,2908,200
random,0.1,252,3594,2819,200
random,0.1,253,3620,2884,200
random,0.1,254,3389,2664,200
random,0.1,255,3629,2861,200
random,0.1,256,3416,2780,200
random,0.1,257,3403,2806,200
random,0.1,258,3620,2960,200
random,0.1,259,3585,2849,200
random,0.1,260,3625,2946,200
random,0.1,261,3559,2771,200
random,0.1,262,3573,2957,200
random,0.1,263,3535,2721,200
random,0.1,264,3379,2807,200
random,0.1,265,3580,2943,200
random,0.1,266,3616,2963,200
random,0.1,267,3625,2846,200
random,0.1,268,3612,2796,200
random,0.1,269,3592,2998,200
random,0.1,270,3626,2947,200
random,0.1,271,3597,2860,200
random,0.1,272,3598,2964,200
random,0.1,273,3618,2970,200
random,0.1,274,3565,2748,200
random,0.1,275,3622,3000,200
random,0.1,276,3585,2881,200
random,0.1,277,3602,3002,200
random,0.1,278,3617,2833,200
random,0.1,279,3417,2853,200
random,0.1,280,3627,2889,200
random,0.1,281,3580,2949,200
random,0.1,282,3568,2893,200
random,0.1,283,3575,2723,200
random,0.1,284,3489,2723,200
random,0.1,285,3580,2928,200
random,0.1,286,3534,2715,200
random,0.1,287,3628,2869,200
random,0.1,288,3511,2890,200
random,0.1,289,3560,2839,200
random,0.1,290,3595,2859,200
random,0.1,291,3595,2941,200
random,0.1,292,3610,2805,200
random,0.1,293,3545,2693,200
random,0.1,294,3574,2698,200
random,0.1,295,3595,2876,200
random,0.1,296,3586,2810,200
random,0.1,297,3531,2827,200
random,0.1,298,3586,2909,200
random,0.1,299,3570,2826,200
random,0.1,300,3609,2864,200
random,0.1,301,3584,2904,200
random,0.1,302,3605,2861,200
random,0.1,303,3582,2756,200
random,0.1,304,3609,2827,200
random,0.1,305,3627,2912,200
random,0.1,306,3591,2708,200
random,0.1,307,3592,2957,200
random,0.1,308,3594,2932,200
random,0.1,309,3603,2974,200
random,0.1,310,3626,2925,200
random,0.1,311,3626,2908,200
random,0.1,312,3390,2810,200
random,0.1,313,3580,2934,200
random,0.1,314,3551,2975,200
random,0.1,315,3412,2685,200
random,0.1,316,3568,2709,200
random,0.1,317,3552,2924,200
random,0.1,318,3578,2726,200
random,0.1,319,3581,2907,200
random,0.1,320,3526,2876,200
random,0.1,321,3615,2955,200
random,0.1,322,3597,2890,200
random,0.1,323,3608,2790,200
random,0.1,324,3584,2978,200
random,0.1,325,3573,2846,200
random,0.1,326,3563,2544,200
random,0.1,327,3562,2786,200
random,0.1,328,3569,2961,200
random,0.1,329,3581,2833,200
random,0.1,330,3537,2795,200
random,0.1,331,3597,2938,200
random,0.1,332,3497,2836,200
random,0.1,333,3552,2943,200
random,0.1,334,3619,2917,200
random,0.1,335,3555,2953,200
random,0.1,336,3609,2923,200
random,0.1,337,3608,2827,200
random,0.1,338,3535,2795,200
random,0.1,339,3384,2865,200
random,0.1,340,3554,2808,200
random,0.1,341,3603,2948,200
random,0.1,342,3563,2772,200
random,0.1,343,3581,2741,200
random,0.1,344,3570,2783,200
random,0.1,345,3594,2818,200
random,0.1,346,3549,2815,200
random,0.1,347,3603,2939,200
random,0.1,348,3548,2779,200
random,0.1,349,3584,2812,200
random,0.1,350,3584,2825,200
random,0.1,351,3510,2780,200
random,0.1,352,3618,2854,200
random,0.1,353,3615,2840,200
random,0.1,354,3374,2653,200
random,0.1,355,3613,2875,200
random,0.1,356,3570,2973,200
random,0.1,357,3610,2791,200
random,0.1,358,3546,2805,200
random,0.1,359,3591,2912,200
random,0.1,360,3600,2896,200
random,0.1,361,3623,2858,200
random,0.1,362,3612,2816,200
random,0.1,363,3583,2893,200
random,0.1,364,3407,2776,200
random,0.1,365,3584,2647,200
random,0.1,366,3612,2887,200
random,0.1,367,3554,2835,200
random,0.1,368,3584,2809,200
random,0.1,369,3534,2779,200
random,0.1,370,3589,2896,200
random,0.1,371,3557,2835,200
random,0.1,372,3618,2867,200
random,0.1,373,3429,2802,200
random,0.1,374,3611,2938,200
random,0.1,375,3603,2749,200
random,0.1,376,3432,2814,200
random,0.1,377,3607,2903,200
random,0.1,378,3447,2811,200
random,0.1,379,3558,2875,200
random,0.1,380,3561,2918,200
random,0.1,381,3609,2738,200
random,0.1,382,3614,2893,200
random,0.1,383,3584,2725,200
random,0.1,384,3580,2950,200
random,0.1,385,3578,2890,200
random,0.1,386,3413,2805,200
random,0.1,387,3614,2920,200
random,0.1,388,3551,2632,200
random,0.1,389,3581,2418,200
random,0.1,390,3563,2862,200
random,0.1,391,3569,2900,200
random,0.1,392,3579,2849,200
random,0.1,393,3547,2822,200
random,0.1,394,3551,2848,200
random,0.1,395,3622,2803,200
random,0.1,396,3518,2845,200
random,0.1,397,3586,2913,200
random,0.1,398,3541,2710,200
random,0.1,399,3607,2897,200
random,0.1,400,3430,2782,200
random,0.1,401,3593,2850,200
random,0.1,402,3546,2833,200
random,0.1,403,3548,2757,200
random,0.1,404,3613,2885,200
random,0.1,405,3570,2858,200
random,0.1,406,3622,2694,200
random,0.1,407,3493,2682,200
random,0.1,408,3565,2922,200
random,0.1,409,3588,2752,200
random,0.1,410,3564,2918,200
random,0.1,411,3544,2803,200
random,0.1,412,3580,2935,200
random,0.1,413,3598,2789,200
random,0.1,414,3587,2803,200
random,0.1,415,3583,2911,200
random,0.1,416,3604,2942,200
random,0.1,417,3606,2927,200
random,0.1,418,3603,2898,200
random,0.1,419,3441,2698,200
random,0.1,420,3630,2964,200
random,0.1,421,3617,2869,200
random,0.1,422,3577,2862,200
random,0.1,423,3535,2741,200
random,0.1,424,3535,2878,200
random,0.1,425,3595,2832,200
random,0.1,426,3541,2558,200
random,0.1,427,3566,2735,200
random,0.1,428,3610,2879,200
random,0.1,429,3511,2832,200
random,0.1,430,3581,2829,200
random,0.1,431,3527,2798,200
random,0.1,432,3525,2813,200
random,0.1,433,3401,2798,200
random,0.1,434,3608,2991,200
random,0.1,435,3573,2718,200
random,0.1,436,3582,2781,200
random,0.1,437,3558,2863,200
random,0.1,438,3612,2903,200
random,0.1,439,3604,2781,200
random,0.1,440,3603,2940,200
random,0.1,441,3602,2795,200
random,0.1,442,3537,2887,200
random,0.1,443,3612,2803,200
random,0.1,444,3516,2677,200
random,0.1,445,3568,2758,200
random,0.1,446,3600,2935,200
random,0.1,447,3587,2920,200
random,0.1,448,3622,2877,200
random,0.1,449,2916,2398,200
random,0.1,450,3548,2860,200
random,0.1,451,3594,2581,200
random,0.1,452,3598,2891,200
random,0.1,453,3575,2700,200
random,0.1,454,3621,2852,200
random,0.1,455,3575,2795,200
random,0.1,456,3562,2955,200
random,0.1,457,3593,2936,200
random,0.1,458,3623,2826,200
random,0.1,459,3615,2841,200
random,0.1,460,3573,2940,200
random,0.1,461,3592,2899,200
random,0.1,462,3543,2974,200
random,0.1,463,3604,2830,200
random,0.1,464,3567,2748,200
random,0.1,465,3598,2881,200
random,0.1,466,3617,2895,200
random,0.1,467,3561,2699,200
random,0.1,468,3583,2761,200
random,0.1,469,3619,2872,200
random,0.1,470,3560,2942,200
random,0.1,471,3554,2610,200
random,0.1,472,3595,2814,200
random,0.1,473,3580,2820,200
random,0.1,474,3521,2776,200
random,0.1,475,3591,2879,200
random,0.1,476,3621,3008,200
random,0.1,477,3543,2867,200
random,0.1,478,3603,2965,200
random,0.1,479,3582,2811,200
random,0.1,480,3546,2899,200
random,0.1,481,3608,2749,200
random,0.1,482,3572,2901,200
random,0.1,483,3605,2961,200
random,0.1,484,3557,2880,200
random,0.1,485,3601,2885,200
random,0.1,486,3589,2912,200
random,0.1,487,3518,2887,200
random,0.1,488,3572,2777,200
random,0.1,489,3620,2914,200
random,0.1,490,3574,2793,200
random,0.1,491,3628,2883,200
random,0.1,492,3520,2669,200
random,0.1,493,3431,2829,200
random,0.1,494,3549,2875,200
random,0.1,495,3551,2766,200
random,0.1,496,3410,2836,200
random,0.1,497,3519,2888,200
random,0.1,498,3609,2807,200
random,0.1,499,3421,2703,200
random,0.15,0,3399,2709,200
random,0.15,1,3191,2630,200
random,0.15,2,3420,2718,200
random,0.15,3,3418,2726,200
random,0.15,4,3422,2563,200
random,0.15,5,3403,2704,200
random,0.15,6,3301,2693,200
random,0.15,7,3306,2675,200
random,0.15,8,3224,2654,200
random,0.15,9,3414,2649,200
random,0.15,10,3352,2508,200
random,0.15,11,3363,2577,200
random,0.15,12,3420,2729,200
random,0.15,13,3299,2565,200
random,0.15,14,3352,2641,200
random,0.15,15,3420,2741,200
random,0.15,16,3349,2600,200
random,0.15,17,3242,2626,200
random,0.15,18,3350,2744,200
random,0.15,19,3216,2548,200
random,0.15,20,3358,2640,200
random,0.15,21,3328,2599,200
random,0.15,22,3398,2789,200
random,0.15,23,3192,2587,200
random,0.15,24,3376,2619,200
random,0.15,25,3415,2810,200
random,0.15,26,3362,2670,200
